testype	name1	name2	acc1	acc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1	meandate	ceiling	floor
sfself	sf1920to1949v3	sf1920to1949v2	0.89375	0.9	1.5889916273	1.55227290622	1.62571034838	-0.084375	-0.06875	-0.1	1936.0	1949	1920
sfself	sf1920to1949v3	sf1920to1949v4	0.89375	0.86875	1.45056576326	1.53476089975	1.36637062676	-0.08125	-0.08125	-0.08125	1936.0	1949	1920
sfself	sf1920to1949v4	sf1920to1949v0	0.86875	0.9	1.51497444563	1.54414920255	1.48579968871	-0.090625	-0.0875	-0.09375	1936.5	1949	1920
sfself	sf1920to1949v4	sf1920to1949v1	0.86875	0.8875	1.43343391583	1.27668378702	1.59018404464	-0.103125	-0.1	-0.10625	1936.0	1949	1920
sfself	sf1920to1949v4	sf1920to1949v2	0.86875	0.9	1.46416244885	1.3305375003	1.59778739739	-0.10625	-0.0875	-0.125	1936.0	1949	1920
sfself	sf1920to1949v4	sf1920to1949v3	0.86875	0.89375	1.45056576326	1.36637062676	1.53476089975	-0.08125	-0.08125	-0.08125	1936.0	1949	1920
sfself	sf1900to1919v0	sf1900to1919v1	0.9125	0.90625	1.85964738231	1.81344322751	1.9058515371	-0.0875	-0.0875	-0.0875	1909.0	1919	1900
sfself	sf1900to1919v0	sf1900to1919v2	0.9125	0.9	1.73145982196	1.74678425535	1.71613538857	-0.090625	-0.09375	-0.0875	1908.5	1919	1900
sfself	sf1900to1919v0	sf1900to1919v3	0.9125	0.88125	1.80605839398	1.8313903277	1.78072646025	-0.096875	-0.1125	-0.08125	1909.0	1919	1900
sfself	sf1900to1919v0	sf1900to1919v4	0.9125	0.9	1.80684878089	1.78461424737	1.82908331441	-0.0875	-0.09375	-0.08125	1908.5	1919	1900
sfself	sf1900to1919v1	sf1900to1919v0	0.90625	0.9125	1.85964738231	1.9058515371	1.81344322751	-0.0875	-0.0875	-0.0875	1909.0	1919	1900
sfself	sf1900to1919v1	sf1900to1919v2	0.90625	0.9	1.77841224378	1.81416925918	1.74265522838	-0.096875	-0.1	-0.09375	1908.5	1919	1900
sfself	sf1900to1919v1	sf1900to1919v3	0.90625	0.88125	1.75724851939	1.81402397285	1.70047306592	-0.10625	-0.11875	-0.09375	1909.0	1919	1900
sfself	sf1900to1919v1	sf1900to1919v4	0.90625	0.9	1.77921657662	1.76057408991	1.79785906333	-0.09375	-0.1	-0.0875	1908.5	1919	1900
sfself	sf1900to1919v2	sf1900to1919v0	0.9	0.9125	1.73145982196	1.71613538857	1.74678425535	-0.090625	-0.0875	-0.09375	1908.5	1919	1900
sfself	sf1900to1919v2	sf1900to1919v1	0.9	0.90625	1.77841224378	1.74265522838	1.81416925918	-0.096875	-0.09375	-0.1	1908.5	1919	1900
sfself	sf1900to1919v2	sf1900to1919v3	0.9	0.88125	1.721876832	1.73058117017	1.71317249382	-0.10625	-0.11875	-0.09375	1908.5	1919	1900
sfself	sf1900to1919v2	sf1900to1919v4	0.9	0.9	1.68869247991	1.68450480933	1.69288015048	-0.096875	-0.1	-0.09375	1908.0	1919	1900
sfself	sf1900to1919v3	sf1900to1919v0	0.88125	0.9125	1.80605839398	1.78072646025	1.8313903277	-0.096875	-0.08125	-0.1125	1909.0	1919	1900
sfself	sf1900to1919v3	sf1900to1919v1	0.88125	0.90625	1.75724851939	1.70047306592	1.81402397285	-0.10625	-0.09375	-0.11875	1909.0	1919	1900
sfself	sf1900to1919v3	sf1900to1919v2	0.88125	0.9	1.721876832	1.71317249382	1.73058117017	-0.10625	-0.09375	-0.11875	1908.5	1919	1900
sfself	sf1900to1919v3	sf1900to1919v4	0.88125	0.9	1.73748946945	1.68155316589	1.79342577301	-0.103125	-0.09375	-0.1125	1908.5	1919	1900
sfself	sf1900to1919v4	sf1900to1919v0	0.9	0.9125	1.80684878089	1.82908331441	1.78461424737	-0.0875	-0.08125	-0.09375	1908.5	1919	1900
sfself	sf1900to1919v4	sf1900to1919v1	0.9	0.90625	1.77921657662	1.79785906333	1.76057408991	-0.09375	-0.0875	-0.1	1908.5	1919	1900
sfself	sf1900to1919v4	sf1900to1919v2	0.9	0.9	1.68869247991	1.69288015048	1.68450480933	-0.096875	-0.09375	-0.1	1908.0	1919	1900
sfself	sf1900to1919v4	sf1900to1919v3	0.9	0.88125	1.73748946945	1.79342577301	1.68155316589	-0.103125	-0.1125	-0.09375	1908.5	1919	1900
