docid,recordid,oclc,locnum,includedbc,author,authordate,imprint,inferreddate,place,enumcron,subjects,genres,title
mdp.49015000679861,004450247,6863307,PS3556.A72R5 1981,taggedsf,"Farmer, Philip José.",,"Boston|Gregg Press|1981, c1979.",1981,mau,,"Science fiction, American",Fiction|Bibliographies,Riverworld and other stories
mdp.39015056825709,003852052,3068775,,taggedsf,"Jakes, John,",1932-,New York|DAW Books|1977.,1977,nyu,,"Science fiction, American",Fiction|Bibliographies,The best of John Jakes
mdp.39015028027228,000301193,4549488,PZ4.S2664SePG3485.8.V35,fuzzymatch,"Savchenko, Vladimir Ivanovich,",1933-,New York|Macmillan|1979.,1979,nyu,,,Fiction,Self-Discovery
mdp.39015075681406,006862300,268795476,PS3554.I3A6 2009,taggedsf,"Dick, Philip K.",,New York|Library of America|Distributed by Penguin Putnam|2009.,2009,nyu,,"Science fiction, American",Fiction,VALIS and later novels
mdp.39015053574557,000366943,4656770,,fuzzymatch,"Moorcock, Michael,",1939-,"New York, N.Y.|DAW|1978, c1971.",1978,nyu,,,Fiction,The warlord of the air
uc1.$b120006,006611659,45616,PZ4.W5846Al 1969PR6073.H494,fuzzymatch,"White, James,",1928-1999.,New York|Walker|1969,1969,nyu,,,Fiction,All judgment fled.
mdp.39015031299426,000398850,10147284,PR6035.U66M4 1984,oclcid,"Russell, Eric Frank,",1905-1978.,"New York|Crown|1984, c1955.",1984,nyu,,,Fiction,"Men, Martians, and machines"
mdp.39015014816808,000001451,104767,PZ3.C107Do8,oclcid,"Cabell, James Branch,",1879-1958.,New York|Books for Libraries Press|1970,1970,nyu,,,Fiction|Bibliographies,Domnei; | a comedy of woman-worship. | $c: With an introd. by Joseph Hergesheimer.
mdp.39076002620370,009929698,7264428,,taggedsf,,,"New York|Avon|1980, c1978.",1978,nyu,,"Science fiction, American|Science fiction, English",Fiction,100 great science fiction short short stories
mdp.39015056925632,003856478,15261590,PS3569.M5357O6 1986,taggedsf,"Smith, Gregory J. (Gregory Jon)",,"Minneapolis, Minn.|Bethany House Publishers|c1986.",1986,mnu,,"Christian fiction, American|Science fiction, American",Fiction,Operation master planet
uc1.b3401126,006288100,1710048,,fuzzymatch,"Bell, Eric Temple,",1883-1960.,Baltimore|Williams & Wilkins co.|1934.,1934,xx ,,,NotFiction,"Before the dawn | $c: by Eric Temple Bell (John Taine, pseud.)"
mdp.39015058694780,001719111,1427680,PS645.W675,fuzzymatch,,,New York|George H. Doran company|c1925-,0,xx ,,"Short stories, American",NotFiction,The World's best short stories of | $c: ... selected by the editors of the leading American magazines. With a foreword by William Johnston.
uc1.32106015297994,008325536,1311004,,taggedsf,,,New York|St. Martin's Press|1975,1975,nyu,,"Science fiction, American",Bibliographies|Fiction,Social problems through science fiction
uc1.32106009456366,000121719,297464,,taggedsf,,,New York|Collier Books|1962,1962,nyu,,"Science fiction, Russian|Science fiction, English|Translations into English",Fiction,More Soviet science fiction. | $c: translated from the Russian by Roza Prokofʹeva ; with an introd. by Isaac Asimov.
uc1.32106012469810,008325839,41108644,PS3573.T4218V4 1999,fuzzymatch,"Sturgeon, Theodore",,"New York|Vintage Books|1999, c1960",1999,nyu,,,Science fiction|Fiction,Venus plus X
uc1.32106012422611,001901332,83138,,taggedsf,"Silverberg, Robert",,New York|Harper & Row|1970,1970,nyu,,Science fiction|History and criticism,UnknownGenre,The mirror of infinity; | a critics' anthology of science fiction.
mdp.39076005205393,009905688,1283373,,taggedsf,,,"Boston|Little, Brown|1952-",1952,mau,,"Science fiction|Magazine of fantasy and science fiction (Cornwall, Conn.)|Fantasy fiction",UnknownGenre,The best from Fantasy and science fiction.
uc1.b4950784,004453579,2936048,,fuzzymatch,"Le Guin, Ursula K.,",1929-,New York|Harper & Row|1977] c1966.,1977,   ,,,NotFiction,Rocannon's world. | $c: Corr. ed. with new introd. by the author.
uc1.$b802732,009950608,2890306,PZ1.D6595,taggedsf,"Dutt, Violet L        ,",,"Moscow, Foreign Languages Pub. House|196-?",1960,ru ,,"Translations into English|Science fiction, Russian",Fiction,A visitor from outer space; | science fiction stories by Soviet writers. | $c: [Translated from the Russian by Violet I. Dutt]
mdp.39015008386701,000204938,7051228,PS3558.E63D5,fuzzymatch,"Herbert, Frank.",,"New York, N.Y.|Ace Books|c1980.",1980,nyu,,,Fiction,Direct descent
mdp.39076001543219,009922943,18829216,,fuzzymatch,"Vonnegut, Kurt.",,"New York, N.Y.|Dell Pub. Co.|1988, c1959.",1988,nyu,,Fiction,Fiction,The sirens of Titan : | an original novel
pst.000006571351,007040321,5289975,,taggedsf,,,New York|Ace Books|1979.,1979,xx ,,"Science fiction, American",NotFiction,The End of summer : | science fiction of the fifties
uc1.b4353860,000301193,4549488,PZ4.S2664SePG3485.8.V35,fuzzymatch,"Savchenko, Vladimir Ivanovich,",1933-,New York|Macmillan|1979.,1979,nyu,,,Fiction,Self-Discovery
mdp.39015012934496,000156890,8763602,PN6120.95.S33S35 1983,taggedsf,,,Oxford [Oxfordshire|New York|Oxford University Press|1983.,1983,enk,,Science fiction,NotFiction,Science fiction : | a historical anthology
pst.000012359899,007039833,13052501,,oclcid,,,"New York, N.Y.|Kensington|1985.",1985,xx ,,,NotFiction|Science fiction,The Fourth Omni book of science fiction
mdp.49015000498916,004431947,3671091,PZ1.O595PS648.S3,taggedsf,,,"Garden City, N.Y.|Doubleday|1978.",1978,nyu,,"Science fiction, English|Science fiction, American",Fiction,100 great science fiction short short stories
pst.000033669274,005817517,8495122,PS3556.O756N6 1982,fuzzymatch,"Foster, Alan Dean,",1946-,New York|Ballantine|1982.,1982,xxu,F682nor 1982,,NotFiction|Science fiction,Nor crystal tears
mdp.39015008604459,000229606,4427539,PZ1.I74PS648.S3;,taggedsf,,,New York|Davis Publications|c1978-,0,nyu,v.1,Science fiction,Fiction,Isaac Asimov's masters of science fiction
pst.000012674626,007056913,1204306,,oclcid,"Ellison, Harlan.",,"New York|Pyramid Books|1974, c1967.",1967,xx ,,,NotFiction,I have no mouth and I must scream : | stories
mdp.39015014854346,000288570,5462038,,fuzzymatch,"Sturgeon, Theodore.",,New York|Pyramid Books|c1960.,1960,nyu,,,Fiction,Venus plus X
mdp.39015029197004,002604671,26888877,,taggedsf,"Ferguson, Dwayne J.",,"Trenton, N.J.|Africa World Press, Inc.|c1992.",1992,nju,,"Science fiction, American",Fiction,Captain Africa : | the battle for Egyptica
mdp.39015046878727,003992616,2188915,PZ4.B98674PatPS3552.U827,fuzzymatch,"Butler, Octavia E.",,"Garden City, N.Y.|Doubleday|c1976.",1976,nyu,,,Fiction|Science fiction,Patternmaster
osu.32435053364402,100824620,2803375,,fuzzymatch,"Leinster, Murray,",1896-1975.,New York|Pocket Book|1953.,1953,xx ,,,NotFiction,Space platform
uc1.32106015121020,005417692,36084558,PS3569.T875A6 1994,taggedsf,"Sturgeon, Theodore",,"Berkeley, Calif.|North Atlantic Books|c1994-<c1997   >",0,cau,v.2,"Science fiction, American",Fiction,The complete stories of Theodore Sturgeon
mdp.39015000608797,001901332,83138,,taggedsf,"Silverberg, Robert",,New York|Harper & Row|1970,1970,nyu,,Science fiction|History and criticism,UnknownGenre,The mirror of infinity; | a critics' anthology of science fiction.
mdp.49015002790526,004596911,49356078,PS648.S3W67 2002,taggedsf,,,New York|ROC|c2002.,2002,nyu,,"Science fiction, American",Fiction|Alternative histories (Fiction),Worlds that weren't
mdp.49015000582263,004440347,507524737,PS648.F3M46 1989,taggedsf,,,"Freedom, Calif.|Crossing Press|c1989.",1989,cau,,"Women authors|Fiction|20th century|Women|Science fiction, American|American fiction|Fantasy fiction, American",Fiction,Memories and visions : | women's fantasy & science fiction
mdp.39015002582594,001775740,16719717,,fuzzymatch,"Vonnegut, Kurt.",,"New York|Delacorte Press|1971, c1959",1971,nyu,,,UnknownGenre,The sirens of Titan.
mdp.39015008631205,000263278,9325708,,fuzzymatch,"Ballard, J. G.,",1930-2009.,London|Cape|1981.,1981,enk,,,Fiction,Hello America
pst.000029136407,001021269,373570,,fuzzymatch,"Vonnegut, Kurt.",,New York|Delacorte Press|c1959].,1959,xx ,,,NotFiction,The sirens of Titan.
mdp.39015010830068,000120525,9631936,,taggedsf,"Garrett, Randall.",,"Garden City, N.Y.|Nelson Doubleday|1983",1983,nyu,,"Science fiction, American",Fiction,Lord Darcy : | a 3-in-1 volume
mdp.39015054507150,001438803,662287,PZ1.R74ViPN6071.S33,taggedsf,"Rottensteiner, Franz.",,New York|Seabury Press|1973,1973,nyu,,Science fiction|Translations into English,Fiction,View from another shore; | European science fiction. | $c: Edited and with an introd. by Franz Rottensteiner. -
mdp.39015061860394,004948946,36639850,PS648.E7W57 1994,taggedsf,,,"Boston, MA|Circlet Press|c1994.",1994,mau,,"Fiction|Gay men|Erotic stories, American|Gay men's writings, American|Gay erotic literature|Science fiction, American|Fantasy fiction, American",Short stories,Wired hard : | erotica for a gay universe
uc1.b3435513,006294373,16749,PZ7.C457Lo3,fuzzymatch,"Christopher, John,",1922-,New York|Macmillan|1969,1969,nyu,,,Fiction,The lotus caves.
pst.000011604587,007491851,317079651,,fuzzymatch,"Crichton, Michael,",1942-2008,New York|Bantam Books|c1972].,1972,xx ,,,NotFiction,The terminal man.
mdp.39015002609272,000730632,4804624,PZ4.D547Ti 1979PS3554.I3;,fuzzymatch,"Dick, Philip K.",,"Boston|Gregg Press|1979, c1959.",1979,mau,,,Fiction,Time out of joint
mdp.39015019152761,000204482,9158768,,fuzzymatch,"Smith, E. E. (Edward Elmer),",1890-1965.,"New York|Berkley Books|1983 printing, c1954.",1983,nyu,,,Fiction,Children of the Lens
pst.000021659072,007067240,14241237,PS648.S3A549 1986,taggedsf,,,"New York, NY|Published exclusively for Longmeadow Press by Davis Publications|c1986.",1986,xxu,,"Science fiction, American",NotFiction,Analog's expanding universe
mdp.39015004264886,000138173,6198742,,taggedsf,,,New York|Harper & Row|c1980.,1980,nyu,,"Science fiction, American|Science fiction, English",Fiction|Bibliographies,The Great science fiction series : | stories from the best of the series from 1944 to 1980 by twenty all-time favorite writers
mdp.49015002601962,004543506,1174683,PZ4.T569FadPR6070.I38,oclcid,"Tilley, Patrick.",,New York|Morrow|1975.,1975,nyu,,,Fiction|Science fiction,Fade-out
mdp.39015030706512,000207460,15319231,,oclcid,"Pendleton, Don.",,"N.Y., N.Y.|Bee-Line Books|c1970.",1970,nyu,,,Fiction,"1989, population doomsday"
mdp.39015058799951,003903278,9761750,PS3554.O469D3 1984,fuzzymatch,"Donaldson, Stephen R.",,New York|Ballantine Books|1984.,1984,nyu,,"Fantasy fiction, American",Short stories,Daughter of regals and other tales
inu.39000000213053,007593903,20168832,PS648.S3N43 1989,taggedsf,,,New York|Wynwood Press|c1989-,0,nyu,v.1,"Science fiction, American",Fiction,The New Hugo winners : | award-winning science fiction stories
uc1.b4553765,000138173,6198742,,taggedsf,,,New York|Harper & Row|c1980.,1980,nyu,,"Science fiction, American|Science fiction, English",Fiction|Bibliographies,The Great science fiction series : | stories from the best of the series from 1944 to 1980 by twenty all-time favorite writers
mdp.39015058261077,004361832,52638892,PQ2469.V75E5 2003,fuzzymatch,"Verne, Jules,",1828-1905.,New York|Modern Library|2003.,2003,nyu,,,Fiction|ContainsBiogMaterial,Journey to the centre of the earth
uc1.b4432430,009517071,2331470,,taggedsf,"Biggle, Lloyd,",1923-2002,"Garden City, N.Y.|Doubleday|1976.",1976,nyu,,"Science fiction, American",Fiction,A galaxy of strangers
uc1.b4354458,006224284,7651281,,taggedsf,,,Carbondale|Southern Illinois University|1981,1981,ilu,,"Fantasy fiction, American|Science fiction, American",Fiction,"The Magazine of fantasy and science fiction, April 1965"
uc1.b5593821,100575207,1452893,PZ3.S545Tal9PR5397,taggedsf,"Shelley, Mary Wollstonecraft,",1797-1851.,Boston|Gregg Press|1975.,1975,mau,,Science fiction,Bibliographies|Fiction,Tales and stories
mdp.39015055929247,003960522,13793496,PS648.H57W67 1986,taggedsf,,,Boston|Alyson Pulications|1986.,1986,mau,,"Fiction|20th century|Gay men|Lesbians|Gays' writings, American|Science fiction, American|American fiction|Fantasy fiction, American",Fiction|Fantastic fiction|Science fiction,Worlds apart : | an anthology of lesbian and gay science fiction and fantasy
inu.30000122862026,009397012,191898145,PS548.M2O84 2008,taggedsf,,,"Camden, Me.|Down East|c2008.",2008,meu,,"Science fiction, American|Maine|Social life and customs|Fiction|American prose literature",NotFiction,Otherworldly Maine
mdp.39015012309137,000164308,591231,PZ4.M8185BrPR6063.O59,fuzzymatch,"Moorcock, Michael,",1939-,London|New English Library|1972.,1972,enk,,,Fiction|Bibliographies,Breakfast in the ruins: | a novel of inhumanity.
mdp.39015012177377,000123760,9184284,,fuzzymatch,"Haldeman, Joe W.",,New York|Ace Books|1983.,1983,nyu,,,Fiction,There is no darkness
uc1.$b401402,009382411,1275880,PZ4.C133Mar,oclcid,"Caidin, Martin,",1927-1997.,New York|Dutton|1964.,1964,nyu,,,Fiction,"Marooned, | a novel."
uc1.32106010566989,004441464,10507672,,oclcid,"Heinlein, Robert A. (Robert Anson),",1907-1988,New York|Ballantine Books|1984.,1984,nyu,,,Fiction,"Job, a comedy of justice"
mdp.39015054444222,003706853,30779820,PS3554.U233S63 1994,oclcid,"Duane, Diane.",,New York|Byron Preiss Multimedia Co.|c1994.,1994,nyu,,Fiction|Venom (Fictitious character)|Spider-Man (Fictitious character)|Atomic bomb,Fiction,Spider-Man : | the Venom factor
pst.000014157073,007039974,3445075,PZ1.S4134PS648.S3,taggedsf,,,New York|Harper & Row|c1978.,1978,xxu,,"History and criticism|Science fiction|Science fiction, English|Science fiction, American",NotFiction|Bibliographies,Science fiction : | contemporary mythology : the SFWA-SFRA anthology
mdp.39015032860184,000164308,591231,PZ4.M8185BrPR6063.O59,fuzzymatch,"Moorcock, Michael,",1939-,London|New English Library|1972.,1972,enk,,,Fiction|Bibliographies,Breakfast in the ruins: | a novel of inhumanity.
mdp.39015008802160,000450320,10948841,PS3555.L62B4 1984,taggedsf,"Ellison, Harlan.",,"New York, N.Y.|Bluejay Books|1984.",1984,nyu,,"Science fiction, American",Fiction,The beast that shouted love at the heart of the world
mdp.39015011586479,000255463,4491813,PZ4.Z456Br 1979PS3576.E43,fuzzymatch,"Zelazny, Roger.",,"Boston|Gregg Press|1979, c1976.",1979,mau,,,Fiction,Bridge of ashes
mdp.39015061094978,004374545,54837196,,fuzzymatch,"Hendrix, Howard V.,",1959-,New York|Ballantine Books|c2004.,2004,nyu,,Fiction|Computers,Fiction,The labyrinth key
mdp.49015000499302,004431986,9767974,PS648.S3W37 1983,taggedsf,,,"New York, N.Y.|Dial Press|Davis Publications|c1983.",1983,nyu,,"Science fiction, American|War stories, American",Fiction,War and peace : | possible futures from Analog
mdp.39015063166436,005208958,51385402,,taggedsf,,,"Farmingdale, NY|Padwolf Pub.|1998-",0,nyu,v.1,"Detective and mystery stories, American|Fantasy fiction, American|Science fiction, American",Mixed,"The Best of pirate writings : | tales of fantasy, mystery & science fiction"
inu.30000112137678,010558889,28934613,,fuzzymatch,"Heinlein, Robert A. (Robert Anson),",1907-1988,New York|Ballantine Books|c1984.,1984,nyu,,,NotFiction,"Job, a comedy of justice"
mdp.39015039923407,003960522,13793496,PS648.H57W67 1986,taggedsf,,,Boston|Alyson Pulications|1986.,1986,mau,,"Fiction|20th century|Gay men|Lesbians|Gays' writings, American|Science fiction, American|American fiction|Fantasy fiction, American",Fiction|Fantastic fiction|Science fiction,Worlds apart : | an anthology of lesbian and gay science fiction and fantasy
uc1.32106001753869,007126341,638498,,fuzzymatch,"Verne, Jules,",1828-1905.,"New York|Dodd, Mead|1958",1958,   ,,,NotFiction,The mysterious island. | $c: With biographical illustrations and drawings reproduced from early editions together with an introduction and captions by Anthony Boucher.
mdp.39015010299454,000414518,11425083,PS3556.A72G7 1984,taggedsf,"Farmer, Philip José.",,New York|Berkley Books|1984.,1984,nyu,,"Science fiction, American",Fiction,The grand adventure
mdp.39015030735701,000430767,66288500,,fuzzymatch,"Bell, Eric Temple,",1883-1960.,New York|Arno Press|1975.,1975,nyu,,,Fiction,Before the dawn.
uc1.32106009831063,006833281,1635098,,taggedsf,"Delany, Samuel R.",,New York|New American Library|1971,1971,nyu,,"Science fiction, American",Fiction,"Driftglass; | ten tales of speculative fiction, | $c: by Samuel R. Delany."
pst.000030639546,007053099,38263907,,fuzzymatch,"Knight, Damon,",1922-2002,New York|Simon & Schuster|1962].,1962,xx ,,,NotFiction|Science fiction,A century of great short science fiction
mdp.39015003758011,001440764,419509,PZ1.D59RuPS648.S3,taggedsf,,,New York|Putnam|1971,1971,nyu,,"Science fiction, American",Fiction,The ruins of earth; | an anthology of stories of the immediate future. | $c: Edited by Thomas M. Disch.
mdp.39015005179976,000293110,3157155,PZ4.D615EarPS3554.I8,taggedsf,"Disch, Thomas M.",,Boston|Gregg Press|1977.,1977,|||,,"Science fiction, American",Fiction,The early science fiction stories of Thomas M. Disch
mdp.39015019854218,002457872,13945407,PS648.S3M57 1986,taggedsf,,,New York|Arbor House|c1986.,1986,nyu,,"Short stories, American|Science fiction, American",Fiction,Mirrorshades : | the cyberpunk anthology
uc1.b3184273,010041135,,,fuzzymatch,"Smith, E. E. (Edward Elmer),",1890-1965.,"Reading, Pennsylvania|Fantasy Press|1948",0,  u,,,UnknownGenre,Triplanetary : a tale of cosmic adventure
mdp.39015053247345,000340508,11156135,,taggedsf,,,"New York, N.Y.|Daw Books|1984.",1984,nyu,,Science fiction,Fiction,Habitats
mdp.39015054262236,003603895,38901577,PS648.H6D66 1998,taggedsf,,,"Garden City, NY|Doubleday Direct|c1998.",1998,nyu,,"Fiction|Horror tales, American|Fantasy fiction, American|Taboo|Science fiction, American",Fiction,Don't open this book!
mdp.39015008384243,000038244,1339053,PZ3.A8316BuPS3551.S5,taggedsf,"Asimov, Isaac,",1920-1992.,"Garden City, N.Y.|Doubleday|1975.",1975,nyu,,"Science fiction, American",Fiction,"Buy Jupiter, and other stories"
mdp.39015048773801,004048512,41165423,PS3554.A727E97 1999,fuzzymatch,"Darnton, John.",,"New York, N.Y.|Dutton|c1999.",1999,nyu,,Fiction|Genetic engineering,Fiction|Science fiction|Adventure stories,The experiment
mdp.39015031309118,001194750,98657,PS3570.H59Y4,fuzzymatch,"Thomas, Ted.",,"Garden City, N.Y.|Doubleday|1970.",1970,nyu,,,NotFiction,Year of the cloud | $c: [by] Ted Thomas and Kate Wilhelm.
pst.000013229719,012276383,6354653,,fuzzymatch,"Vance, Jack,",1916-,"New York, N.Y.|Daw Books|1980.",1980,xx ,,,NotFiction,The languages of Pao
mdp.39015010379124,000212449,2929265,PZ4.C7375Sy3PR6053.O45,oclcid,"Compton, D. G. (David Guy),",1930-,"Boston|Gregg Press|1977, c1968.",1977,mau,,,Fiction|Bibliographies,Synthajoy
mdp.39015077606070,005808934,154744171,PN6120.95.H727N49x 2008,taggedsf,,,San Francisco|Tachyon Publications|2008.,2008,cau,,Horror tales|Science fiction,Bibliographies|Short stories|Fantasy fiction|Horror fiction,The new weird
mdp.39015037377713,001194465,1046832,PZ3.S5553Lo16PR6037.H524,oclcid,"(Matthew Phipps), Shiel, M. P.",1865-1947.,New York|Arno Press|1975.,1975,nyu,,,Fiction,The lord of the sea.
