docid	htid	totaltokens	skipped_pages	path
../data/mdp.39015001600769_0	mdp.39015001600769	31310	0	../data/mdp.39015001600769_0.tsv
../data/mdp.39015001600769_1	mdp.39015001600769	30742	0	../data/mdp.39015001600769_1.tsv
../data/mdp.39015003969873_0	mdp.39015003969873	67646	0	../data/mdp.39015003969873_0.tsv
../data/mdp.39015003969873_1	mdp.39015003969873	65453	0	../data/mdp.39015003969873_1.tsv
../data/mdp.39015003969873_2	mdp.39015003969873	66914	0	../data/mdp.39015003969873_2.tsv
../data/mdp.39015050309551_0	mdp.39015050309551	48939	0	../data/mdp.39015050309551_0.tsv
../data/mdp.39015050309551_1	mdp.39015050309551	49532	0	../data/mdp.39015050309551_1.tsv
../data/uc2.ark+=13960=t2z321j88_0	uc2.ark+=13960=t2z321j88	40418	0	../data/uc2.ark+=13960=t2z321j88_0.tsv
../data/uc2.ark+=13960=t2z321j88_1	uc2.ark+=13960=t2z321j88	40800	0	../data/uc2.ark+=13960=t2z321j88_1.tsv
../data/uc2.ark+=13960=t10p0xs0f_0	uc2.ark+=13960=t10p0xs0f	37256	0	../data/uc2.ark+=13960=t10p0xs0f_0.tsv
../data/uc2.ark+=13960=t10p0xs0f_1	uc2.ark+=13960=t10p0xs0f	37152	0	../data/uc2.ark+=13960=t10p0xs0f_1.tsv
../data/mdp.39015066897003_0	mdp.39015066897003	50731	0	../data/mdp.39015066897003_0.tsv
../data/mdp.39015066897003_1	mdp.39015066897003	52994	0	../data/mdp.39015066897003_1.tsv
../data/mdp.39015066897003_2	mdp.39015066897003	50796	0	../data/mdp.39015066897003_2.tsv
../data/uc2.ark+=13960=t8nc5th3p_0	uc2.ark+=13960=t8nc5th3p	29911	0	../data/uc2.ark+=13960=t8nc5th3p_0.tsv
../data/uc2.ark+=13960=t8nc5th3p_1	uc2.ark+=13960=t8nc5th3p	32008	0	../data/uc2.ark+=13960=t8nc5th3p_1.tsv
../data/mdp.39015013132827_0	mdp.39015013132827	45274	0	../data/mdp.39015013132827_0.tsv
../data/mdp.39015013132827_1	mdp.39015013132827	49347	0	../data/mdp.39015013132827_1.tsv
../data/mdp.39015013132827_2	mdp.39015013132827	48969	0	../data/mdp.39015013132827_2.tsv
../data/mdp.39015030710662_0	mdp.39015030710662	32787	0	../data/mdp.39015030710662_0.tsv
../data/mdp.39015030710662_1	mdp.39015030710662	33287	0	../data/mdp.39015030710662_1.tsv
../data/pst.000000187442	pst.000000187442	50170	0	../data/pst.000000187442.tsv
../data/uiuo.ark+=13960=t2697hc03_0	uiuo.ark+=13960=t2697hc03	30887	0	../data/uiuo.ark+=13960=t2697hc03_0.tsv
../data/uiuo.ark+=13960=t2697hc03_1	uiuo.ark+=13960=t2697hc03	30723	0	../data/uiuo.ark+=13960=t2697hc03_1.tsv
../data/nyp.33433075738199_0	nyp.33433075738199	68508	0	../data/nyp.33433075738199_0.tsv
../data/nyp.33433075738199_1	nyp.33433075738199	66888	0	../data/nyp.33433075738199_1.tsv
../data/mdp.39015028917980	mdp.39015028917980	56562	0	../data/mdp.39015028917980.tsv
../data/mdp.39015063940210_0	mdp.39015063940210	52597	0	../data/mdp.39015063940210_0.tsv
../data/mdp.39015063940210_1	mdp.39015063940210	53521	0	../data/mdp.39015063940210_1.tsv
../data/uc1.$b312400	uc1.$b312400	48951	0	../data/uc1.$b312400.tsv
../data/mdp.39015070528438	mdp.39015070528438	37962	0	../data/mdp.39015070528438.tsv
../data/pst.000014560545	pst.000014560545	39355	0	../data/pst.000014560545.tsv
../data/nyp.33433074896212	nyp.33433074896212	55448	0	../data/nyp.33433074896212.tsv
../data/wu.89070951728_0	wu.89070951728	54538	0	../data/wu.89070951728_0.tsv
../data/wu.89070951728_1	wu.89070951728	53530	0	../data/wu.89070951728_1.tsv
../data/pst.000014249471_0	pst.000014249471	86129	0	../data/pst.000014249471_0.tsv
../data/pst.000014249471_1	pst.000014249471	85976	0	../data/pst.000014249471_1.tsv
../data/pst.000014249471_2	pst.000014249471	83623	0	../data/pst.000014249471_2.tsv
../data/pst.000014249471_3	pst.000014249471	87591	0	../data/pst.000014249471_3.tsv
../data/mdp.39015013397081	mdp.39015013397081	32911	0	../data/mdp.39015013397081.tsv
../data/uc1.b3401126	uc1.b3401126	53142	0	../data/uc1.b3401126.tsv
../data/uc2.ark+=13960=t9r20w429	uc2.ark+=13960=t9r20w429	51243	0	../data/uc2.ark+=13960=t9r20w429.tsv
../data/uc1.$b785392_0	uc1.$b785392	50473	0	../data/uc1.$b785392_0.tsv
../data/uc1.$b785392_1	uc1.$b785392	49355	0	../data/uc1.$b785392_1.tsv
../data/uc1.32106002129325_0	uc1.32106002129325	52653	0	../data/uc1.32106002129325_0.tsv
../data/uc1.32106002129325_1	uc1.32106002129325	51866	0	../data/uc1.32106002129325_1.tsv
../data/mdp.39015061468180_0	mdp.39015061468180	40741	0	../data/mdp.39015061468180_0.tsv
../data/mdp.39015061468180_1	mdp.39015061468180	43292	0	../data/mdp.39015061468180_1.tsv
../data/mdp.39015043788309_0	mdp.39015043788309	50380	0	../data/mdp.39015043788309_0.tsv
../data/mdp.39015043788309_1	mdp.39015043788309	50220	0	../data/mdp.39015043788309_1.tsv
../data/mdp.39015043788309_2	mdp.39015043788309	50045	0	../data/mdp.39015043788309_2.tsv
../data/wu.89008854226_0	wu.89008854226	54780	0	../data/wu.89008854226_0.tsv
../data/wu.89008854226_1	wu.89008854226	54315	0	../data/wu.89008854226_1.tsv
../data/wu.89008854226_2	wu.89008854226	54232	0	../data/wu.89008854226_2.tsv
../data/inu.39000000059332_0	inu.39000000059332	45691	0	../data/inu.39000000059332_0.tsv
../data/inu.39000000059332_1	inu.39000000059332	45236	0	../data/inu.39000000059332_1.tsv
../data/nyp.33433074870902_0	nyp.33433074870902	37059	0	../data/nyp.33433074870902_0.tsv
../data/nyp.33433074870902_1	nyp.33433074870902	43085	0	../data/nyp.33433074870902_1.tsv
../data/mdp.39015058012215_0	mdp.39015058012215	45834	0	../data/mdp.39015058012215_0.tsv
../data/mdp.39015058012215_1	mdp.39015058012215	42625	0	../data/mdp.39015058012215_1.tsv
../data/uc2.ark+=13960=t3cz33528_0	uc2.ark+=13960=t3cz33528	60651	0	../data/uc2.ark+=13960=t3cz33528_0.tsv
../data/uc2.ark+=13960=t3cz33528_1	uc2.ark+=13960=t3cz33528	59896	0	../data/uc2.ark+=13960=t3cz33528_1.tsv
../data/uc2.ark+=13960=t3cz33528_2	uc2.ark+=13960=t3cz33528	59181	0	../data/uc2.ark+=13960=t3cz33528_2.tsv
../data/mdp.39015008199468_0	mdp.39015008199468	44589	0	../data/mdp.39015008199468_0.tsv
../data/mdp.39015008199468_1	mdp.39015008199468	44491	0	../data/mdp.39015008199468_1.tsv
../data/mdp.39015065331327_0	mdp.39015065331327	66530	0	../data/mdp.39015065331327_0.tsv
../data/mdp.39015065331327_1	mdp.39015065331327	66216	0	../data/mdp.39015065331327_1.tsv
../data/uc1.b3552946	uc1.b3552946	27103	0	../data/uc1.b3552946.tsv
../data/mdp.39015056817326_0	mdp.39015056817326	30216	0	../data/mdp.39015056817326_0.tsv
../data/mdp.39015056817326_1	mdp.39015056817326	32823	0	../data/mdp.39015056817326_1.tsv
../data/mdp.39015005058410	mdp.39015005058410	24083	0	../data/mdp.39015005058410.tsv
../data/mdp.39015048515046_0	mdp.39015048515046	48178	0	../data/mdp.39015048515046_0.tsv
../data/mdp.39015048515046_1	mdp.39015048515046	50926	0	../data/mdp.39015048515046_1.tsv
../data/mdp.39015048515046_2	mdp.39015048515046	49733	0	../data/mdp.39015048515046_2.tsv
../data/pst.000005440733_0	pst.000005440733	44230	0	../data/pst.000005440733_0.tsv
../data/pst.000005440733_1	pst.000005440733	42965	0	../data/pst.000005440733_1.tsv
../data/pst.000060768315_0	pst.000060768315	54631	0	../data/pst.000060768315_0.tsv
../data/pst.000060768315_1	pst.000060768315	51978	0	../data/pst.000060768315_1.tsv
../data/uc1.32106020040769_0	uc1.32106020040769	59569	0	../data/uc1.32106020040769_0.tsv
../data/uc1.32106020040769_1	uc1.32106020040769	58679	0	../data/uc1.32106020040769_1.tsv
../data/mdp.39015030931383_0	mdp.39015030931383	38122	0	../data/mdp.39015030931383_0.tsv
../data/mdp.39015030931383_1	mdp.39015030931383	39189	0	../data/mdp.39015030931383_1.tsv
../data/mdp.39015055110004_0	mdp.39015055110004	38106	0	../data/mdp.39015055110004_0.tsv
../data/mdp.39015055110004_1	mdp.39015055110004	38065	0	../data/mdp.39015055110004_1.tsv
../data/mdp.39015030745650_0	mdp.39015030745650	40173	0	../data/mdp.39015030745650_0.tsv
../data/mdp.39015030745650_1	mdp.39015030745650	39522	0	../data/mdp.39015030745650_1.tsv
../data/mdp.39015053238286_0	mdp.39015053238286	46857	0	../data/mdp.39015053238286_0.tsv
../data/mdp.39015053238286_1	mdp.39015053238286	49325	0	../data/mdp.39015053238286_1.tsv
../data/mdp.39015048756525_0	mdp.39015048756525	70235	0	../data/mdp.39015048756525_0.tsv
../data/mdp.39015048756525_1	mdp.39015048756525	68879	0	../data/mdp.39015048756525_1.tsv
../data/mdp.39015058224133_0	mdp.39015058224133	46754	0	../data/mdp.39015058224133_0.tsv
../data/mdp.39015058224133_1	mdp.39015058224133	46444	0	../data/mdp.39015058224133_1.tsv
../data/mdp.39015058224133_2	mdp.39015058224133	45754	0	../data/mdp.39015058224133_2.tsv
../data/mdp.49015000898420_0	mdp.49015000898420	28851	0	../data/mdp.49015000898420_0.tsv
../data/mdp.49015000898420_1	mdp.49015000898420	30818	0	../data/mdp.49015000898420_1.tsv
../data/mdp.39015050307191_0	mdp.39015050307191	38317	0	../data/mdp.39015050307191_0.tsv
../data/mdp.39015050307191_1	mdp.39015050307191	38342	0	../data/mdp.39015050307191_1.tsv
../data/uc2.ark+=13960=t5q817t6c	uc2.ark+=13960=t5q817t6c	46739	0	../data/uc2.ark+=13960=t5q817t6c.tsv
../data/uc2.ark+=13960=t7tm73f8z_0	uc2.ark+=13960=t7tm73f8z	38875	0	../data/uc2.ark+=13960=t7tm73f8z_0.tsv
../data/uc2.ark+=13960=t7tm73f8z_1	uc2.ark+=13960=t7tm73f8z	39701	0	../data/uc2.ark+=13960=t7tm73f8z_1.tsv
../data/inu.30000056343027_0	inu.30000056343027	35339	0	../data/inu.30000056343027_0.tsv
../data/inu.30000056343027_1	inu.30000056343027	36783	0	../data/inu.30000056343027_1.tsv
../data/njp.32101067633923_0	njp.32101067633923	71060	0	../data/njp.32101067633923_0.tsv
../data/njp.32101067633923_1	njp.32101067633923	65424	0	../data/njp.32101067633923_1.tsv
../data/mdp.39015034937709_0	mdp.39015034937709	78072	0	../data/mdp.39015034937709_0.tsv
../data/mdp.39015034937709_1	mdp.39015034937709	80467	0	../data/mdp.39015034937709_1.tsv
../data/mdp.39015034937709_2	mdp.39015034937709	77458	0	../data/mdp.39015034937709_2.tsv
../data/uc1.32106014299314	uc1.32106014299314	56652	0	../data/uc1.32106014299314.tsv
../data/mdp.39015046394428_0	mdp.39015046394428	43955	0	../data/mdp.39015046394428_0.tsv
../data/mdp.39015046394428_1	mdp.39015046394428	43570	0	../data/mdp.39015046394428_1.tsv
../data/uc1.32106002093380_0	uc1.32106002093380	70352	0	../data/uc1.32106002093380_0.tsv
../data/uc1.32106002093380_1	uc1.32106002093380	80171	0	../data/uc1.32106002093380_1.tsv
../data/uc1.32106002093380_2	uc1.32106002093380	81837	0	../data/uc1.32106002093380_2.tsv
../data/mdp.39015019965972_0	mdp.39015019965972	82461	0	../data/mdp.39015019965972_0.tsv
../data/mdp.39015019965972_1	mdp.39015019965972	83197	0	../data/mdp.39015019965972_1.tsv
../data/mdp.39015019965972_2	mdp.39015019965972	85530	0	../data/mdp.39015019965972_2.tsv
../data/njp.32101066110824_0	njp.32101066110824	45401	0	../data/njp.32101066110824_0.tsv
../data/njp.32101066110824_1	njp.32101066110824	44423	0	../data/njp.32101066110824_1.tsv
../data/mdp.39015054059525_0	mdp.39015054059525	54959	0	../data/mdp.39015054059525_0.tsv
../data/mdp.39015054059525_1	mdp.39015054059525	55372	0	../data/mdp.39015054059525_1.tsv
../data/uc1.$b312841_0	uc1.$b312841	34410	0	../data/uc1.$b312841_0.tsv
../data/uc1.$b312841_1	uc1.$b312841	36650	0	../data/uc1.$b312841_1.tsv
../data/mdp.39015014137973_0	mdp.39015014137973	39378	0	../data/mdp.39015014137973_0.tsv
../data/mdp.39015014137973_1	mdp.39015014137973	38915	0	../data/mdp.39015014137973_1.tsv
../data/pst.000023842687	pst.000023842687	11865	0	../data/pst.000023842687.tsv
../data/mdp.39015060661678_0	mdp.39015060661678	58874	0	../data/mdp.39015060661678_0.tsv
../data/mdp.39015060661678_1	mdp.39015060661678	58567	0	../data/mdp.39015060661678_1.tsv
../data/mdp.39015060661678_2	mdp.39015060661678	57876	0	../data/mdp.39015060661678_2.tsv
../data/mdp.39015012296821_0	mdp.39015012296821	42963	0	../data/mdp.39015012296821_0.tsv
../data/mdp.39015012296821_1	mdp.39015012296821	47162	0	../data/mdp.39015012296821_1.tsv
../data/wu.89091464040_0	wu.89091464040	59506	0	../data/wu.89091464040_0.tsv
../data/wu.89091464040_1	wu.89091464040	55747	0	../data/wu.89091464040_1.tsv
../data/mdp.39015055799590_0	mdp.39015055799590	70706	0	../data/mdp.39015055799590_0.tsv
../data/mdp.39015055799590_1	mdp.39015055799590	66219	0	../data/mdp.39015055799590_1.tsv
../data/pst.000006412210	pst.000006412210	31408	0	../data/pst.000006412210.tsv
../data/mdp.39015019402885_0	mdp.39015019402885	38314	0	../data/mdp.39015019402885_0.tsv
../data/mdp.39015019402885_1	mdp.39015019402885	39165	0	../data/mdp.39015019402885_1.tsv
../data/uc1.b3536480_0	uc1.b3536480	58098	0	../data/uc1.b3536480_0.tsv
../data/uc1.b3536480_1	uc1.b3536480	54710	0	../data/uc1.b3536480_1.tsv
../data/njp.32101072858242_0	njp.32101072858242	41860	0	../data/njp.32101072858242_0.tsv
../data/njp.32101072858242_1	njp.32101072858242	39874	0	../data/njp.32101072858242_1.tsv
../data/nyp.33433076053945_0	nyp.33433076053945	42815	0	../data/nyp.33433076053945_0.tsv
../data/nyp.33433076053945_1	nyp.33433076053945	42277	0	../data/nyp.33433076053945_1.tsv
../data/uiuo.ark+=13960=t1hh75x0q_0	uiuo.ark+=13960=t1hh75x0q	32150	0	../data/uiuo.ark+=13960=t1hh75x0q_0.tsv
../data/uiuo.ark+=13960=t1hh75x0q_1	uiuo.ark+=13960=t1hh75x0q	38145	0	../data/uiuo.ark+=13960=t1hh75x0q_1.tsv
../data/mdp.39015028478330_0	mdp.39015028478330	66315	0	../data/mdp.39015028478330_0.tsv
../data/mdp.39015028478330_1	mdp.39015028478330	66876	0	../data/mdp.39015028478330_1.tsv
../data/osu.32435053311874_0	osu.32435053311874	32845	0	../data/osu.32435053311874_0.tsv
../data/osu.32435053311874_1	osu.32435053311874	34088	0	../data/osu.32435053311874_1.tsv
../data/uc1.32106006558255_0	uc1.32106006558255	35435	0	../data/uc1.32106006558255_0.tsv
../data/uc1.32106006558255_1	uc1.32106006558255	35505	0	../data/uc1.32106006558255_1.tsv
../data/mdp.39015014504479_0	mdp.39015014504479	44701	0	../data/mdp.39015014504479_0.tsv
../data/mdp.39015014504479_1	mdp.39015014504479	46163	0	../data/mdp.39015014504479_1.tsv
../data/mdp.39015069971276_0	mdp.39015069971276	81343	0	../data/mdp.39015069971276_0.tsv
../data/mdp.39015069971276_1	mdp.39015069971276	82335	0	../data/mdp.39015069971276_1.tsv
../data/mdp.39015069971276_2	mdp.39015069971276	81495	0	../data/mdp.39015069971276_2.tsv
../data/mdp.39015069971276_3	mdp.39015069971276	77355	0	../data/mdp.39015069971276_3.tsv
../data/nyp.33433034410229_0	nyp.33433034410229	81881	0	../data/nyp.33433034410229_0.tsv
../data/nyp.33433034410229_1	nyp.33433034410229	83038	0	../data/nyp.33433034410229_1.tsv
../data/nyp.33433034410229_2	nyp.33433034410229	81041	0	../data/nyp.33433034410229_2.tsv
../data/mdp.39015035335044_0	mdp.39015035335044	30987	0	../data/mdp.39015035335044_0.tsv
../data/mdp.39015035335044_1	mdp.39015035335044	29508	0	../data/mdp.39015035335044_1.tsv
../data/mdp.39015030718657_0	mdp.39015030718657	48668	0	../data/mdp.39015030718657_0.tsv
../data/mdp.39015030718657_1	mdp.39015030718657	51492	0	../data/mdp.39015030718657_1.tsv
../data/mdp.39015030718657_2	mdp.39015030718657	50398	0	../data/mdp.39015030718657_2.tsv
../data/mdp.39015002966581_0	mdp.39015002966581	60765	0	../data/mdp.39015002966581_0.tsv
../data/mdp.39015002966581_1	mdp.39015002966581	60200	0	../data/mdp.39015002966581_1.tsv
../data/mdp.39015002966581_2	mdp.39015002966581	59846	0	../data/mdp.39015002966581_2.tsv
../data/njp.32101075985729	njp.32101075985729	39078	0	../data/njp.32101075985729.tsv
../data/mdp.39015043799801_0	mdp.39015043799801	62839	0	../data/mdp.39015043799801_0.tsv
../data/mdp.39015043799801_1	mdp.39015043799801	63733	0	../data/mdp.39015043799801_1.tsv
../data/mdp.39015009045033_0	mdp.39015009045033	48195	0	../data/mdp.39015009045033_0.tsv
../data/mdp.39015009045033_1	mdp.39015009045033	50588	0	../data/mdp.39015009045033_1.tsv
../data/mdp.39015035341463_0	mdp.39015035341463	64914	0	../data/mdp.39015035341463_0.tsv
../data/mdp.39015035341463_1	mdp.39015035341463	66913	0	../data/mdp.39015035341463_1.tsv
../data/mdp.39015035341463_2	mdp.39015035341463	66580	0	../data/mdp.39015035341463_2.tsv
../data/nyp.33433076063985_0	nyp.33433076063985	52583	0	../data/nyp.33433076063985_0.tsv
../data/nyp.33433076063985_1	nyp.33433076063985	53217	0	../data/nyp.33433076063985_1.tsv
../data/mdp.39015048908365_0	mdp.39015048908365	55134	0	../data/mdp.39015048908365_0.tsv
../data/mdp.39015048908365_1	mdp.39015048908365	56510	0	../data/mdp.39015048908365_1.tsv
../data/mdp.39015048908365_2	mdp.39015048908365	55225	0	../data/mdp.39015048908365_2.tsv
../data/mdp.39015050134215_0	mdp.39015050134215	63420	0	../data/mdp.39015050134215_0.tsv
../data/mdp.39015050134215_1	mdp.39015050134215	65653	0	../data/mdp.39015050134215_1.tsv
../data/uc1.$b322746_0	uc1.$b322746	47623	0	../data/uc1.$b322746_0.tsv
../data/uc1.$b322746_1	uc1.$b322746	47591	0	../data/uc1.$b322746_1.tsv
../data/uc1.$b101689_0	uc1.$b101689	50064	0	../data/uc1.$b101689_0.tsv
../data/uc1.$b101689_1	uc1.$b101689	51567	0	../data/uc1.$b101689_1.tsv
../data/mdp.49015003002582_0	mdp.49015003002582	53092	0	../data/mdp.49015003002582_0.tsv
../data/mdp.49015003002582_1	mdp.49015003002582	58640	0	../data/mdp.49015003002582_1.tsv
../data/mdp.49015003002582_2	mdp.49015003002582	58859	0	../data/mdp.49015003002582_2.tsv
../data/nyp.33433076054299	nyp.33433076054299	16750	0	../data/nyp.33433076054299.tsv
../data/mdp.39015063561917_0	mdp.39015063561917	113774	0	../data/mdp.39015063561917_0.tsv
../data/mdp.39015063561917_1	mdp.39015063561917	116538	0	../data/mdp.39015063561917_1.tsv
../data/mdp.39015063561917_2	mdp.39015063561917	119892	0	../data/mdp.39015063561917_2.tsv
../data/mdp.39015063561917_3	mdp.39015063561917	112980	0	../data/mdp.39015063561917_3.tsv
../data/inu.30000011853938	inu.30000011853938	49667	0	../data/inu.30000011853938.tsv
../data/mdp.39015002756883_0	mdp.39015002756883	35678	0	../data/mdp.39015002756883_0.tsv
../data/mdp.39015002756883_1	mdp.39015002756883	36871	0	../data/mdp.39015002756883_1.tsv
../data/uc1.32106010372289_0	uc1.32106010372289	78515	0	../data/uc1.32106010372289_0.tsv
../data/uc1.32106010372289_1	uc1.32106010372289	77374	0	../data/uc1.32106010372289_1.tsv
../data/uc1.32106010372289_2	uc1.32106010372289	74457	0	../data/uc1.32106010372289_2.tsv
../data/mdp.39015060563213_0	mdp.39015060563213	37118	0	../data/mdp.39015060563213_0.tsv
../data/mdp.39015060563213_1	mdp.39015060563213	38182	0	../data/mdp.39015060563213_1.tsv
../data/mdp.39015002129552_0	mdp.39015002129552	73768	0	../data/mdp.39015002129552_0.tsv
../data/mdp.39015002129552_1	mdp.39015002129552	70889	0	../data/mdp.39015002129552_1.tsv
../data/mdp.39015002129552_2	mdp.39015002129552	67294	0	../data/mdp.39015002129552_2.tsv
../data/nyp.33433076024060_0	nyp.33433076024060	32187	0	../data/nyp.33433076024060_0.tsv
../data/nyp.33433076024060_1	nyp.33433076024060	32869	0	../data/nyp.33433076024060_1.tsv
../data/inu.30000078270091	inu.30000078270091	20059	0	../data/inu.30000078270091.tsv
../data/mdp.39015004984947_0	mdp.39015004984947	53527	0	../data/mdp.39015004984947_0.tsv
../data/mdp.39015004984947_1	mdp.39015004984947	58066	0	../data/mdp.39015004984947_1.tsv
../data/mdp.39015028435223_0	mdp.39015028435223	57882	0	../data/mdp.39015028435223_0.tsv
../data/mdp.39015028435223_1	mdp.39015028435223	61908	0	../data/mdp.39015028435223_1.tsv
../data/uc1.32106014945080_0	uc1.32106014945080	72176	0	../data/uc1.32106014945080_0.tsv
../data/uc1.32106014945080_1	uc1.32106014945080	68129	0	../data/uc1.32106014945080_1.tsv
../data/uc1.32106014945080_2	uc1.32106014945080	63736	0	../data/uc1.32106014945080_2.tsv
../data/uc1.32106001959946_0	uc1.32106001959946	46646	0	../data/uc1.32106001959946_0.tsv
../data/uc1.32106001959946_1	uc1.32106001959946	50443	0	../data/uc1.32106001959946_1.tsv
../data/pst.000016174740_0	pst.000016174740	44429	0	../data/pst.000016174740_0.tsv
../data/pst.000016174740_1	pst.000016174740	47335	0	../data/pst.000016174740_1.tsv
../data/njp.32101067647360_0	njp.32101067647360	33047	0	../data/njp.32101067647360_0.tsv
../data/njp.32101067647360_1	njp.32101067647360	32272	0	../data/njp.32101067647360_1.tsv
../data/uc1.$b312872_0	uc1.$b312872	58600	0	../data/uc1.$b312872_0.tsv
../data/uc1.$b312872_1	uc1.$b312872	60273	0	../data/uc1.$b312872_1.tsv
../data/mdp.39015006579224_0	mdp.39015006579224	91205	0	../data/mdp.39015006579224_0.tsv
../data/mdp.39015006579224_1	mdp.39015006579224	90133	0	../data/mdp.39015006579224_1.tsv
../data/mdp.39015006579224_2	mdp.39015006579224	93409	0	../data/mdp.39015006579224_2.tsv
../data/mdp.39015041293021_0	mdp.39015041293021	31798	0	../data/mdp.39015041293021_0.tsv
../data/mdp.39015041293021_1	mdp.39015041293021	31234	0	../data/mdp.39015041293021_1.tsv
../data/uc1.b4431356_0	uc1.b4431356	47394	0	../data/uc1.b4431356_0.tsv
../data/uc1.b4431356_1	uc1.b4431356	48346	0	../data/uc1.b4431356_1.tsv
../data/uc1.b3467600_0	uc1.b3467600	30993	0	../data/uc1.b3467600_0.tsv
../data/uc1.b3467600_1	uc1.b3467600	32518	0	../data/uc1.b3467600_1.tsv
../data/uc2.ark+=13960=t1qf8nf37_0	uc2.ark+=13960=t1qf8nf37	33715	0	../data/uc2.ark+=13960=t1qf8nf37_0.tsv
../data/uc2.ark+=13960=t1qf8nf37_1	uc2.ark+=13960=t1qf8nf37	33416	0	../data/uc2.ark+=13960=t1qf8nf37_1.tsv
../data/osu.32435063296008_0	osu.32435063296008	38968	0	../data/osu.32435063296008_0.tsv
../data/osu.32435063296008_1	osu.32435063296008	38261	0	../data/osu.32435063296008_1.tsv
../data/uc1.l0070882576_0	uc1.l0070882576	49810	0	../data/uc1.l0070882576_0.tsv
../data/uc1.l0070882576_1	uc1.l0070882576	50239	0	../data/uc1.l0070882576_1.tsv
../data/uc2.ark+=13960=t2w37sx92_0	uc2.ark+=13960=t2w37sx92	52455	0	../data/uc2.ark+=13960=t2w37sx92_0.tsv
../data/uc2.ark+=13960=t2w37sx92_1	uc2.ark+=13960=t2w37sx92	55254	0	../data/uc2.ark+=13960=t2w37sx92_1.tsv
../data/osu.32435068347988_0	osu.32435068347988	43533	0	../data/osu.32435068347988_0.tsv
../data/osu.32435068347988_1	osu.32435068347988	45380	0	../data/osu.32435068347988_1.tsv
../data/pst.000048593830_0	pst.000048593830	210202	0	../data/pst.000048593830_0.tsv
../data/pst.000048593830_1	pst.000048593830	199227	0	../data/pst.000048593830_1.tsv
../data/pst.000048593830_2	pst.000048593830	195548	0	../data/pst.000048593830_2.tsv
../data/pst.000048593830_3	pst.000048593830	193640	0	../data/pst.000048593830_3.tsv
../data/mdp.39015031326088_0	mdp.39015031326088	49328	0	../data/mdp.39015031326088_0.tsv
../data/mdp.39015031326088_1	mdp.39015031326088	50801	0	../data/mdp.39015031326088_1.tsv
../data/pst.000025483086	pst.000025483086	47683	0	../data/pst.000025483086.tsv
../data/mdp.39015037420422_0	mdp.39015037420422	74321	0	../data/mdp.39015037420422_0.tsv
../data/mdp.39015037420422_1	mdp.39015037420422	72913	0	../data/mdp.39015037420422_1.tsv
../data/mdp.39015037420422_2	mdp.39015037420422	69766	0	../data/mdp.39015037420422_2.tsv
../data/mdp.39015030945789_0	mdp.39015030945789	33772	0	../data/mdp.39015030945789_0.tsv
../data/mdp.39015030945789_1	mdp.39015030945789	35981	0	../data/mdp.39015030945789_1.tsv
../data/mdp.39015055177516_0	mdp.39015055177516	56862	0	../data/mdp.39015055177516_0.tsv
../data/mdp.39015055177516_1	mdp.39015055177516	56289	0	../data/mdp.39015055177516_1.tsv
../data/uc1.$b808873_0	uc1.$b808873	40986	0	../data/uc1.$b808873_0.tsv
../data/uc1.$b808873_1	uc1.$b808873	40812	0	../data/uc1.$b808873_1.tsv
../data/mdp.39015037861179_0	mdp.39015037861179	60557	0	../data/mdp.39015037861179_0.tsv
../data/mdp.39015037861179_1	mdp.39015037861179	61646	0	../data/mdp.39015037861179_1.tsv
../data/mdp.39015037861179_2	mdp.39015037861179	54710	0	../data/mdp.39015037861179_2.tsv
../data/uc2.ark+=13960=t9z031r2b_0	uc2.ark+=13960=t9z031r2b	36194	0	../data/uc2.ark+=13960=t9z031r2b_0.tsv
../data/uc2.ark+=13960=t9z031r2b_1	uc2.ark+=13960=t9z031r2b	31750	0	../data/uc2.ark+=13960=t9z031r2b_1.tsv
../data/mdp.39015049861092_0	mdp.39015049861092	33499	0	../data/mdp.39015049861092_0.tsv
../data/mdp.39015049861092_1	mdp.39015049861092	35099	0	../data/mdp.39015049861092_1.tsv
../data/pst.000013933951_0	pst.000013933951	57728	0	../data/pst.000013933951_0.tsv
../data/pst.000013933951_1	pst.000013933951	59224	0	../data/pst.000013933951_1.tsv
../data/mdp.39015060005744_0	mdp.39015060005744	52902	0	../data/mdp.39015060005744_0.tsv
../data/mdp.39015060005744_1	mdp.39015060005744	54506	0	../data/mdp.39015060005744_1.tsv
../data/mdp.39015060005744_2	mdp.39015060005744	49105	0	../data/mdp.39015060005744_2.tsv
../data/nyp.33433082333174_0	nyp.33433082333174	58192	0	../data/nyp.33433082333174_0.tsv
../data/nyp.33433082333174_1	nyp.33433082333174	61937	0	../data/nyp.33433082333174_1.tsv
../data/mdp.39015063552254	mdp.39015063552254	33527	0	../data/mdp.39015063552254.tsv
../data/mdp.39015050507618_0	mdp.39015050507618	93229	0	../data/mdp.39015050507618_0.tsv
../data/mdp.39015050507618_1	mdp.39015050507618	94802	0	../data/mdp.39015050507618_1.tsv
../data/mdp.39015050507618_2	mdp.39015050507618	93827	0	../data/mdp.39015050507618_2.tsv
../data/mdp.39015050507618_3	mdp.39015050507618	86551	0	../data/mdp.39015050507618_3.tsv
../data/mdp.39015016450234_0	mdp.39015016450234	67496	0	../data/mdp.39015016450234_0.tsv
